Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXB.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CHDRAUIB.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GENTERA.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LABB.MX,LACOMERUBC.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,RA.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
2025-06-10,201.2515869140625,15.063350677490234,49.2887077331543,15.80469036102295,596.50048828125,45.331912994384766,51.630001068115234,41.08000183105469,13.1559476852417,144.89999389648438,23.420000076293945,380.010009765625,192.6822509765625,443.7336730957031,126.54365539550781,185.39999389648438,40.48054885864258,48.5,174.55999755859375,105.7463607788086,324.49267578125,33.69803237915039,179.9506378173828,21.31485366821289,41.209999084472656,94.26180267333984,55.41999816894531,253.6199951171875,13.390000343322754,503.3699951171875,221.18215942382812,203.3351287841797,160.05999755859375,7.659999847412109,53.8344841003418,63.83413314819336
2025-06-11,203.05149841308594,14.833453178405762,50.04120635986328,15.68804931640625,591.5623168945312,44.72176742553711,50.93000030517578,41.5,13.146003723144531,142.8300018310547,22.920000076293945,375.0,193.1043243408203,441.30841064453125,127.45868682861328,185.0,40.16621398925781,47.70000076293945,172.25,105.53851318359375,324.1755065917969,32.570228576660156,180.68338012695312,21.432506561279297,40.689998626708984,93.55142974853516,55.25,251.63999938964844,13.420000076293945,505.6600036621094,219.7404327392578,202.44027709960938,159.63999938964844,8.15999984741211,53.3648796081543,62.81807327270508
2025-06-12,200.5853271484375,14.433629035949707,49.63525390625,15.91161060333252,586.5361938476562,45.112640380859375,51.72999954223633,41.81999969482422,13.18578052520752,143.86000061035156,22.860000610351562,379.5,191.78050231933594,433.00164794921875,127.08074188232422,186.0,40.44125747680664,48.20000076293945,175.0,105.84534454345703,327.59478759765625,32.76468276977539,182.39309692382812,20.834434509277344,40.290000915527344,93.25544738769531,54.31999969482422,248.0,13.350000381469727,514.8200073242188,220.34695434570312,207.18685913085938,158.80999755859375,8.529999732971191,53.055137634277344,62.16700744628906
2025-06-13,200.37649536132812,14.543581008911133,50.229331970214844,15.98936939239502,581.0221557617188,44.24509048461914,51.689998626708984,41.900001525878906,12.788018226623535,145.6300048828125,23.049999237060547,370.0,192.35609436035156,427.18890380859375,126.81220245361328,182.02000427246094,39.144622802734375,48.40999984741211,173.61000061035156,104.93475341796875,327.0595703125,33.18274688720703,177.24440002441406,20.25597381591797,39.38999938964844,93.7290267944336,52.959999084472656,247.4499969482422,13.210000038146973,530.0,218.34841918945312,196.68211364746094,160.47999572753906,8.350000381469727,52.64548873901367,61.90066146850586
2025-06-16,198.9544677734375,14.12376594543457,50.28874206542969,16.018529891967773,579.460693359375,44.311824798583984,51.529998779296875,43.18000030517578,12.937179565429688,144.47999572753906,22.43000030517578,370.0,189.76602172851562,423.72283935546875,129.2987060546875,183.11000061035156,38.889225006103516,47.779998779296875,170.1699981689453,105.16240692138672,325.126953125,33.62025833129883,179.6477813720703,20.39323616027832,38.75,91.16381072998047,52.959999084472656,246.5500030517578,13.050000190734863,495.05999755859375,218.2688751220703,197.07118225097656,158.02000427246094,8.569999694824219,52.435665130615234,60.63798904418945
2025-06-17,197.7014923095703,13.963836669921875,50.28874206542969,15.863009452819824,572.8828735351562,43.02479934692383,51.560001373291016,42.9900016784668,12.929512977600098,142.1999969482422,22.1200008392334,372.04998779296875,187.2047119140625,416.4667053222656,125.71813201904297,178.64999389648438,38.57489013671875,47.209999084472656,169.52000427246094,105.90472412109375,324.36383056640625,33.47441864013672,177.254150390625,20.932479858398438,39.16999816894531,91.53872680664062,52.650001525878906,240.99000549316406,12.850000381469727,501.32000732421875,215.55442810058594,192.1300506591797,158.3800048828125,8.710000038146973,51.876136779785156,60.27299499511719
2025-06-18,196.8065185546875,13.6839599609375,50.67489242553711,15.892168998718262,566.0513916015625,43.59680938720703,51.31999969482422,43.279998779296875,13.029277801513672,145.19000244140625,21.760000228881836,371.75,185.57391357421875,417.10491943359375,131.33766174316406,180.02000427246094,38.15250015258789,48.06999969482422,170.67999267578125,107.40916442871094,318.645263671875,33.134132385253906,174.6944580078125,20.373628616333008,39.36000061035156,91.22300720214844,51.7400016784668,238.77999877929688,12.800000190734863,497.739990234375,216.1410675048828,188.6187286376953,155.02000427246094,8.630000114440918,52.2957878112793,61.06216812133789
2025-06-19,201.0725860595703,13.484047889709473,50.2491340637207,15.717209815979004,559.2003173828125,44.149757385253906,51.779998779296875,43.119998931884766,12.879630088806152,144.5500030517578,22.1200008392334,371.0,183.87599182128906,399.63720703125,131.02932739257812,180.11000061035156,38.11320877075195,47.029998779296875,168.80999755859375,103.93509674072266,319.5966796875,33.87303924560547,179.7552490234375,20.67756462097168,38.5099983215332,91.0947494506836,51.810001373291016,236.00999450683594,12.619999885559082,490.010009765625,211.43801879882812,188.21022033691406,159.97999572753906,8.739999771118164,52.06597900390625,59.86854553222656
2025-06-20,206.05465698242188,14.053796768188477,50.57587814331055,15.833849906921387,562.7039184570312,43.234535217285156,52.369998931884766,41.709999084472656,12.90955924987793,146.11000061035156,23.049999237060547,379.0,183.97190856933594,406.1470947265625,128.66217041015625,176.07000732421875,37.209495544433594,49.709999084472656,168.88999938964844,103.61837768554688,320.25079345703125,32.98829650878906,176.88290405273438,20.29519271850586,40.29999923706055,92.72267150878906,50.61000061035156,240.82000732421875,13.0,483.75,215.18653869628906,184.3584747314453,157.25,8.720000267028809,51.3565788269043,60.0362434387207
2025-06-23,198.91468811035156,13.663969039916992,50.635284423828125,15.785248756408691,561.8060302734375,42.87226486206055,52.220001220703125,41.9900016784668,12.959442138671875,146.97999572753906,22.25,378.0,184.79690551757812,407.28607177734375,129.4976348876953,177.5800018310547,37.44524383544922,47.619998931884766,166.9199981689453,103.8757095336914,320.1219482421875,33.17302322387695,178.1822967529297,20.21675682067871,40.33000183105469,92.59440612792969,50.52000045776367,243.50999450683594,11.729999542236328,480.010009765625,211.36842346191406,185.778564453125,159.25,9.100000381469727,51.65632629394531,60.17435073852539
